Time [ms],Ox High (FLowmeter),Ox Low (Flowmeter),Eth High (Flowmeter),Eth Low (Flowmeter),Eth Chamber Pres.,Ox Chamber Pres.,Chamber Pres.,Load Cell,Thermocouple [C]
632729,732.69,739.14,494.26,490.1,2.23,-0.79,5.26,0,29
632830,732.69,739.14,494.26,493.52,-0.79,2.23,8.28,0,29
632931,736.27,739.14,494.26,486.69,2.23,5.26,5.26,0,29.25
633032,736.27,739.14,494.26,490.1,2.23,5.26,5.26,0,29.25
633133,736.27,739.14,490.88,486.69,2.23,5.26,2.23,0,29.25
633234,732.69,742.75,494.26,490.1,2.23,5.26,5.26,0,29.25
633335,736.27,739.14,490.88,490.1,2.23,2.23,5.26,0,29
633436,736.27,746.36,494.26,490.1,-0.79,2.23,-24.98,0,29.25
633537,732.69,742.75,490.88,490.1,2.23,5.26,5.26,0,29.25
633638,736.27,739.14,494.26,490.1,5.26,5.26,5.26,0,29
633739,732.69,742.75,494.26,490.1,-0.79,-0.79,8.28,0,29.25
633840,732.69,742.75,494.26,486.69,-0.79,8.28,8.28,0,29.25
633941,732.69,742.75,494.26,490.1,2.23,2.23,5.26,0,29.25
634042,732.69,739.14,490.88,490.1,-0.79,2.23,5.26,0,29
634143,732.69,742.75,490.88,490.1,2.23,8.28,5.26,0,29
634244,732.69,739.14,494.26,490.1,-0.79,-0.79,8.28,0,29.25
634345,736.27,742.75,494.26,490.1,-0.79,2.23,5.26,0,29
634446,732.69,739.14,490.88,490.1,2.23,5.26,2.23,0,29.25
634547,736.27,739.14,494.26,486.69,-0.79,5.26,5.26,0,29.25
634648,736.27,739.14,490.88,490.1,2.23,5.26,2.23,0,29
634749,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,29.25
634850,732.69,742.75,494.26,493.52,-0.79,2.23,5.26,0,29
634951,736.27,739.14,494.26,490.1,2.23,-0.79,2.23,0,29
635052,732.69,746.36,490.88,486.69,-0.79,2.23,5.26,0,29.25
635153,732.69,742.75,494.26,490.1,-0.79,5.26,5.26,0,29
635254,732.69,739.14,494.26,486.69,2.23,5.26,5.26,0,29
635355,732.69,739.14,490.88,490.1,-0.79,2.23,-12.88,0,29
635456,732.69,742.75,490.88,490.1,-0.79,2.23,5.26,0,29
635557,732.69,742.75,494.26,486.69,2.23,-0.79,5.26,22.89,29.25
635658,736.27,739.14,490.88,490.1,2.23,2.23,-3.81,0,29.25
635759,732.69,739.14,490.88,493.52,5.26,5.26,8.28,0,29.25
635860,736.27,742.75,494.26,493.52,2.23,5.26,5.26,0,29
635961,732.69,742.75,494.26,490.1,-0.79,5.26,2.23,0,29
636062,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,29.25
636163,732.69,739.14,494.26,490.1,-3.81,2.23,8.28,0,29
636264,736.27,742.75,494.26,490.1,-3.81,2.23,5.26,0,29
636365,732.69,742.75,490.88,490.1,-0.79,2.23,8.28,0,29
636466,736.27,742.75,494.26,490.1,-0.79,2.23,11.3,0,29
636567,736.27,742.75,494.26,490.1,2.23,2.23,5.26,0,29.25
636668,732.69,742.75,490.88,486.69,-0.79,-0.79,11.3,0,29
636769,732.69,742.75,490.88,490.1,-0.79,2.23,5.26,0,29
636870,732.69,739.14,490.88,490.1,-0.79,5.26,5.26,0,29
636971,732.69,735.53,490.88,490.1,2.23,2.23,8.28,0,29
637072,732.69,742.75,494.26,490.1,-0.79,-0.79,2.23,0,29
637173,732.69,742.75,494.26,490.1,-0.79,2.23,8.28,0,29.25
637274,729.1,739.14,490.88,490.1,2.23,2.23,2.23,0,29
637375,736.27,742.75,494.26,490.1,2.23,5.26,8.28,0,29
637476,732.69,742.75,490.88,490.1,2.23,2.23,5.26,0,29
637577,732.69,739.14,494.26,486.69,2.23,5.26,5.26,0,29
637678,736.27,742.75,494.26,486.69,-0.79,2.23,2.23,0,29
637779,732.69,742.75,490.88,490.1,-0.79,2.23,5.26,0,29.25
637880,732.69,739.14,490.88,490.1,2.23,2.23,5.26,0,29
637981,732.69,739.14,490.88,486.69,-0.79,2.23,5.26,0,29
638082,732.69,739.14,494.26,490.1,2.23,2.23,2.23,0,29.25
638183,736.27,742.75,494.26,490.1,-0.79,2.23,2.23,0,29
638284,736.27,739.14,494.26,486.69,2.23,-0.79,5.26,0,29
638385,736.27,739.14,490.88,490.1,-0.79,2.23,5.26,0,29
638486,732.69,742.75,494.26,490.1,-0.79,5.26,5.26,0,29.25
638587,732.69,742.75,490.88,490.1,2.23,2.23,2.23,0,29
638688,732.69,742.75,494.26,490.1,-0.79,2.23,5.26,0,29
638789,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,29
638890,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,29
638991,732.69,742.75,490.88,490.1,-0.79,5.26,5.26,0,29.25
639092,736.27,739.14,494.26,486.69,2.23,2.23,5.26,0,29
639193,732.69,739.14,497.64,490.1,2.23,5.26,2.23,0,29
639294,736.27,739.14,494.26,490.1,-0.79,5.26,-0.79,0,29
639395,732.69,739.14,494.26,490.1,2.23,5.26,5.26,0,29
639496,732.69,742.75,497.64,490.1,-0.79,8.28,5.26,0,29
639597,736.27,739.14,497.64,486.69,-0.79,8.28,5.26,0,29
639698,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,29
639799,732.69,742.75,494.26,490.1,-0.79,2.23,5.26,0,29
639900,736.27,742.75,490.88,486.69,-3.81,5.26,5.26,0,29
640001,732.69,739.14,490.88,490.1,-0.79,2.23,11.3,0,29
640102,732.69,742.75,494.26,486.69,2.23,5.26,5.26,0,29.25
640203,732.69,742.75,490.88,490.1,2.23,5.26,-6.84,0,29
640304,732.69,739.14,494.26,490.1,-0.79,2.23,8.28,0,29
640405,732.69,742.75,494.26,486.69,-0.79,-0.79,8.28,0,29
640506,732.69,739.14,494.26,490.1,2.23,-28,2.23,0,29
640607,736.27,739.14,490.88,490.1,-3.81,2.23,5.26,0,29
640708,732.69,739.14,494.26,486.69,-0.79,2.23,5.26,0,29
640809,736.27,739.14,490.88,490.1,2.23,-3.81,5.26,0,29
640910,732.69,742.75,490.88,490.1,2.23,5.26,5.26,0,29
641011,736.27,739.14,494.26,490.1,2.23,2.23,8.28,0,29
641112,736.27,739.14,490.88,486.69,2.23,-0.79,5.26,0,29
641213,732.69,742.75,490.88,490.1,2.23,2.23,5.26,0,29
641314,729.1,739.14,490.88,486.69,-0.79,5.26,2.23,0,29
641415,732.69,742.75,490.88,486.69,-0.79,2.23,-0.79,0,29
641516,732.69,742.75,490.88,486.69,2.23,2.23,5.26,0,29
641617,732.69,739.14,494.26,486.69,-0.79,5.26,5.26,0,29
641718,736.27,746.36,494.26,486.69,-0.79,2.23,5.26,0,29
641819,736.27,739.14,494.26,486.69,2.23,5.26,2.23,0,29
641920,732.69,742.75,494.26,490.1,-0.79,2.23,2.23,0,29
642021,732.69,739.14,490.88,486.69,2.23,2.23,2.23,0,29
642122,732.69,742.75,494.26,490.1,2.23,2.23,5.26,0,29
642223,732.69,739.14,490.88,490.1,-0.79,5.26,5.26,0,29
642324,732.69,742.75,490.88,490.1,2.23,5.26,5.26,0,29
642425,732.69,742.75,494.26,490.1,2.23,2.23,5.26,0,29
642526,732.69,742.75,490.88,490.1,2.23,8.28,5.26,0,29
642627,736.27,742.75,494.26,490.1,2.23,2.23,5.26,0,29
642728,732.69,739.14,494.26,486.69,-0.79,2.23,2.23,0,29
642829,732.69,742.75,494.26,490.1,-0.79,5.26,5.26,0,29
642930,732.69,742.75,490.88,486.69,2.23,2.23,5.26,0,29
643031,732.69,739.14,494.26,486.69,-0.79,-0.79,5.26,0,29
643132,732.69,742.75,494.26,490.1,-0.79,8.28,2.23,0,29
643233,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,29
643334,736.27,739.14,494.26,490.1,-0.79,2.23,5.26,0,29
643435,736.27,739.14,490.88,490.1,2.23,2.23,5.26,0,29
643536,736.27,739.14,490.88,493.52,-0.79,5.26,11.3,0,29
643637,729.1,739.14,490.88,486.69,-3.81,5.26,5.26,0,29
643738,729.1,739.14,494.26,490.1,-0.79,-0.79,2.23,0,29
643839,732.69,742.75,494.26,490.1,2.23,2.23,8.28,0,29
643940,732.69,739.14,494.26,490.1,-0.79,-0.79,8.28,0,29
644041,732.69,739.14,494.26,490.1,5.26,2.23,2.23,0,29
644142,736.27,742.75,494.26,486.69,-0.79,5.26,5.26,0,29
644243,736.27,742.75,494.26,486.69,2.23,5.26,8.28,0,29
644344,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,29
644445,732.69,739.14,490.88,490.1,-0.79,2.23,2.23,0,29
644546,736.27,739.14,494.26,490.1,2.23,-0.79,8.28,0,29
644647,732.69,739.14,494.26,490.1,2.23,5.26,5.26,0,29
644748,736.27,739.14,494.26,486.69,2.23,5.26,8.28,0,29
644849,732.69,742.75,494.26,486.69,-0.79,-0.79,5.26,23.69,29
644950,736.27,739.14,494.26,490.1,-0.79,5.26,2.23,0,29
645051,732.69,739.14,490.88,490.1,5.26,2.23,8.28,0,29
645152,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,29
645253,732.69,742.75,490.88,490.1,2.23,-0.79,5.26,0,29
645354,736.27,739.14,494.26,486.69,-0.79,5.26,8.28,0,29
645455,736.27,742.75,490.88,490.1,-3.81,5.26,2.23,0,29
645556,736.27,742.75,490.88,493.52,-0.79,-0.79,5.26,0,29
645657,732.69,739.14,494.26,490.1,-3.81,2.23,5.26,0,29
645758,732.69,739.14,490.88,490.1,2.23,2.23,2.23,0,29
645859,732.69,739.14,487.5,490.1,-0.79,2.23,8.28,0,29
645960,732.69,742.75,490.88,490.1,-0.79,-0.79,5.26,0,29
646061,732.69,742.75,490.88,486.69,-0.79,2.23,2.23,0,29
646162,732.69,742.75,494.26,486.69,2.23,2.23,5.26,0,29
646263,732.69,739.14,494.26,486.69,2.23,2.23,2.23,20.89,29
646364,732.69,739.14,490.88,490.1,2.23,11.3,5.26,0,29
646465,732.69,742.75,494.26,490.1,-0.79,8.28,5.26,0,29
646566,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,29
646667,732.69,739.14,494.26,486.69,2.23,2.23,-0.79,0,29
646768,732.69,742.75,494.26,490.1,-0.79,-6.84,5.26,0,29
646869,729.1,742.75,494.26,486.69,2.23,5.26,5.26,0,29
646970,732.69,739.14,490.88,493.52,2.23,2.23,5.26,0,29
647071,736.27,739.14,494.26,490.1,-0.79,2.23,8.28,0,29
647172,732.69,739.14,490.88,490.1,2.23,5.26,5.26,0,29
647273,732.69,739.14,490.88,490.1,-0.79,2.23,5.26,0,29
647374,732.69,742.75,490.88,486.69,-0.79,5.26,5.26,0,28.75
647475,732.69,739.14,494.26,490.1,-0.79,-0.79,5.26,0,29
647576,732.69,739.14,494.26,486.69,2.23,-12.88,5.26,0,29
647677,732.69,742.75,490.88,486.69,-3.81,2.23,5.26,0,29
647778,736.27,739.14,490.88,490.1,-0.79,2.23,5.26,0,29
647879,732.69,742.75,490.88,486.69,-0.79,5.26,5.26,0,29
647980,736.27,739.14,490.88,486.69,-0.79,2.23,5.26,0,29
648081,732.69,739.14,490.88,486.69,2.23,5.26,8.28,0,29
648182,732.69,742.75,494.26,486.69,-0.79,5.26,5.26,21.29,28.75
648283,732.69,742.75,494.26,490.1,-0.79,5.26,5.26,0,29
648384,732.69,739.14,490.88,486.69,2.23,2.23,-6.84,0,29
648485,732.69,739.14,490.88,493.52,-6.84,2.23,5.26,0,29
648586,732.69,735.53,494.26,486.69,2.23,2.23,5.26,0,29
648687,732.69,739.14,490.88,490.1,2.23,2.23,8.28,0,28.75
648788,732.69,739.14,497.64,490.1,2.23,-0.79,2.23,0,29
648889,732.69,739.14,494.26,490.1,-0.79,2.23,8.28,0,29
648990,736.27,739.14,494.26,490.1,-0.79,2.23,-6.84,0,29
649091,732.69,742.75,494.26,490.1,-0.79,2.23,5.26,0,29
649192,732.69,742.75,490.88,490.1,2.23,5.26,5.26,0,28.75
649293,732.69,739.14,494.26,490.1,-0.79,2.23,8.28,0,29
649394,732.69,739.14,490.88,486.69,-0.79,5.26,5.26,0,29
649495,736.27,742.75,490.88,486.69,2.23,2.23,5.26,0,29
649596,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,29
649697,736.27,742.75,494.26,490.1,2.23,5.26,5.26,0,29
649798,732.69,742.75,494.26,490.1,8.28,2.23,2.23,0,29
649899,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.75
650000,732.69,739.14,490.88,493.52,2.23,-0.79,5.26,0,29
650101,732.69,739.14,494.26,490.1,-0.79,5.26,2.23,0,28.75
650202,732.69,742.75,494.26,486.69,-0.79,5.26,2.23,0,29
650303,732.69,742.75,494.26,490.1,-0.79,2.23,5.26,0,28.75
650404,732.69,739.14,490.88,490.1,-0.79,2.23,5.26,0,29
650505,732.69,739.14,490.88,490.1,-0.79,5.26,8.28,0,29
650606,732.69,739.14,490.88,490.1,-0.79,5.26,8.28,0,29
650707,732.69,739.14,490.88,486.69,2.23,-0.79,5.26,0,28.75
650808,732.69,742.75,494.26,486.69,-3.81,5.26,8.28,0,29
650909,732.69,742.75,494.26,490.1,-3.81,2.23,5.26,0,28.75
651010,732.69,739.14,494.26,486.69,8.28,5.26,5.26,23.29,29
651111,736.27,742.75,494.26,490.1,-0.79,2.23,5.26,0,29
651212,732.69,742.75,494.26,490.1,-0.79,2.23,8.28,0,29
651313,732.69,739.14,490.88,486.69,-0.79,5.26,5.26,0,29
651414,732.69,742.75,497.64,486.69,-0.79,2.23,5.26,0,28.75
651515,732.69,739.14,494.26,490.1,-3.81,2.23,2.23,0,28.75
651616,736.27,742.75,494.26,486.69,-0.79,5.26,8.28,0,29
651717,732.69,742.75,490.88,490.1,-0.79,2.23,5.26,0,28.75
651818,736.27,739.14,487.5,486.69,-0.79,2.23,5.26,0,29
651919,732.69,739.14,490.88,486.69,2.23,17.35,5.26,0,28.75
652020,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,28.75
652121,736.27,739.14,497.64,486.69,2.23,-0.79,5.26,0,29
652222,732.69,739.14,494.26,490.1,5.26,11.3,8.28,0,28.75
652323,732.69,742.75,490.88,490.1,-0.79,2.23,5.26,0,28.75
652424,736.27,739.14,490.88,490.1,2.23,2.23,2.23,0,29
652525,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,29
652626,736.27,739.14,494.26,486.69,-0.79,5.26,5.26,0,28.75
652727,732.69,739.14,490.88,490.1,-0.79,5.26,5.26,0,28.75
652828,732.69,739.14,497.64,490.1,-0.79,2.23,5.26,0,29
652929,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,28.75
653030,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.75
653131,732.69,739.14,494.26,490.1,-0.79,5.26,8.28,0,29
653232,732.69,742.75,494.26,490.1,2.23,-0.79,2.23,0,28.75
653333,732.69,739.14,490.88,490.1,2.23,2.23,2.23,0,28.75
653434,736.27,739.14,497.64,490.1,5.26,5.26,5.26,0,29
653535,732.69,739.14,487.5,486.69,-0.79,-0.79,5.26,0,28.75
653636,732.69,739.14,494.26,490.1,2.23,-0.79,5.26,0,28.75
653737,732.69,739.14,494.26,486.69,-0.79,2.23,2.23,0,28.75
653838,732.69,742.75,494.26,490.1,2.23,-18.93,5.26,0,28.75
653939,732.69,742.75,494.26,490.1,-0.79,2.23,-3.81,0,28.75
654040,732.69,739.14,490.88,490.1,2.23,2.23,5.26,0,28.75
654141,736.27,739.14,490.88,486.69,2.23,2.23,8.28,0,28.75
654242,732.69,742.75,494.26,486.69,2.23,2.23,5.26,0,28.75
654343,732.69,742.75,490.88,490.1,2.23,2.23,5.26,0,28.75
654444,732.69,742.75,494.26,490.1,8.28,2.23,2.23,0,28.75
654545,732.69,742.75,490.88,486.69,2.23,2.23,11.3,0,28.75
654646,732.69,739.14,494.26,490.1,-3.81,5.26,5.26,0,28.75
654747,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,28.75
654848,732.69,739.14,494.26,490.1,-3.81,5.26,5.26,0,28.75
654949,732.69,742.75,494.26,490.1,-0.79,8.28,5.26,0,28.75
655050,732.69,739.14,494.26,490.1,-0.79,-0.79,8.28,0,28.75
655151,732.69,739.14,494.26,490.1,-0.79,-0.79,5.26,0,28.75
655252,732.69,739.14,497.64,486.69,-3.81,2.23,8.28,0,28.75
655353,732.69,742.75,494.26,490.1,-0.79,2.23,17.35,0,28.75
655454,732.69,739.14,494.26,490.1,-0.79,2.23,8.28,0,28.75
655555,732.69,739.14,490.88,493.52,-0.79,11.3,5.26,0,28.75
655656,729.1,742.75,494.26,490.1,-0.79,2.23,5.26,0,28.75
655757,732.69,739.14,490.88,486.69,8.28,-3.81,2.23,0,28.75
655858,732.69,742.75,490.88,490.1,2.23,5.26,5.26,0,28.75
655959,736.27,739.14,494.26,486.69,-0.79,2.23,5.26,0,28.75
656060,732.69,739.14,494.26,490.1,-0.79,-0.79,5.26,0,28.75
656161,732.69,739.14,494.26,490.1,2.23,2.23,5.26,21.29,28.75
656262,736.27,742.75,494.26,490.1,-0.79,2.23,5.26,0,28.75
656363,732.69,739.14,490.88,486.69,-0.79,2.23,5.26,0,28.75
656464,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,28.75
656565,732.69,739.14,490.88,490.1,2.23,2.23,5.26,0,28.75
656666,732.69,739.14,494.26,490.1,2.23,5.26,5.26,0,28.75
656767,732.69,739.14,494.26,486.69,-0.79,2.23,5.26,0,28.75
656868,732.69,739.14,494.26,493.52,-0.79,-0.79,2.23,0,28.75
656969,736.27,742.75,494.26,493.52,-0.79,5.26,5.26,0,28.75
657070,732.69,739.14,490.88,490.1,-0.79,2.23,5.26,0,28.75
657171,732.69,739.14,494.26,490.1,-0.79,-0.79,5.26,0,28.75
657272,732.69,739.14,494.26,490.1,-0.79,5.26,2.23,0,28.75
657373,736.27,739.14,490.88,490.1,2.23,2.23,5.26,0,28.5
657474,739.86,739.14,490.88,490.1,-0.79,2.23,2.23,0,28.5
657575,729.1,742.75,494.26,486.69,-0.79,2.23,5.26,0,28.75
657676,732.69,742.75,494.26,490.1,2.23,2.23,11.3,0,28.75
657777,732.69,739.14,494.26,493.52,2.23,5.26,5.26,0,28.75
657878,736.27,739.14,494.26,490.1,5.26,2.23,2.23,0,28.75
657979,736.27,739.14,494.26,493.52,-0.79,2.23,8.28,0,28.75
658080,732.69,739.14,497.64,486.69,-0.79,2.23,5.26,0,28.75
658181,736.27,739.14,494.26,490.1,-0.79,2.23,2.23,0,28.75
658282,732.69,739.14,494.26,490.1,-3.81,2.23,5.26,0,28.75
658383,732.69,739.14,494.26,490.1,-0.79,2.23,-0.79,0,28.75
658484,732.69,742.75,494.26,486.69,-0.79,2.23,5.26,0,28.75
658585,732.69,739.14,494.26,493.52,-3.81,2.23,5.26,0,28.75
658686,732.69,739.14,494.26,486.69,-0.79,5.26,2.23,0,28.75
658787,732.69,739.14,494.26,490.1,-3.81,2.23,5.26,0,28.75
658888,736.27,739.14,494.26,490.1,2.23,2.23,5.26,0,28.75
658989,732.69,742.75,494.26,490.1,8.28,8.28,2.23,0,28.75
659090,732.69,739.14,494.26,490.1,-0.79,-3.81,5.26,0,28.75
659191,729.1,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.75
659292,732.69,739.14,494.26,486.69,2.23,2.23,5.26,0,28.75
659393,729.1,739.14,494.26,493.52,-0.79,5.26,5.26,0,28.5
659494,732.69,735.53,490.88,490.1,-0.79,2.23,5.26,0,28.75
659595,732.69,739.14,494.26,493.52,2.23,5.26,5.26,0,28.5
659696,732.69,739.14,494.26,490.1,2.23,5.26,5.26,0,28.75
659797,732.69,742.75,494.26,490.1,-0.79,2.23,5.26,0,28.5
659898,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,28.75
659999,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,28.5
660100,732.69,739.14,494.26,490.1,-0.79,-0.79,5.26,0,28.5
660201,732.69,742.75,494.26,490.1,2.23,5.26,5.26,0,28.75
660302,732.69,739.14,494.26,493.52,2.23,-0.79,5.26,0,28.75
660403,732.69,742.75,494.26,486.69,-3.81,5.26,2.23,0,28.75
660504,732.69,739.14,490.88,490.1,5.26,-0.79,5.26,0,28.5
660605,732.69,742.75,494.26,486.69,2.23,8.28,5.26,0,28.5
660706,736.27,742.75,494.26,490.1,-18.93,-9.86,5.26,0,28.5
660807,732.69,739.14,494.26,490.1,-0.79,2.23,2.23,0,28.5
660908,732.69,739.14,494.26,486.69,2.23,2.23,5.26,0,28.5
661009,732.69,742.75,497.64,490.1,-0.79,-3.81,5.26,0,28.5
661110,732.69,739.14,494.26,490.1,-0.79,2.23,2.23,0,28.75
661211,732.69,742.75,494.26,490.1,2.23,2.23,8.28,0,28.5
661312,732.69,739.14,494.26,490.1,2.23,2.23,8.28,0,28.5
661413,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,28.5
661514,732.69,742.75,494.26,490.1,2.23,5.26,5.26,0,28.5
661615,736.27,739.14,490.88,490.1,2.23,2.23,5.26,0,28.5
661716,732.69,739.14,494.26,490.1,2.23,5.26,11.3,23.29,28.5
661817,729.1,739.14,494.26,490.1,5.26,2.23,5.26,0,28.5
661918,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.5
662019,729.1,742.75,494.26,490.1,-0.79,2.23,5.26,0,28.5
662120,729.1,739.14,494.26,490.1,-3.81,2.23,5.26,0,28.5
662221,732.69,739.14,494.26,490.1,5.26,2.23,5.26,0,28.5
662322,732.69,742.75,494.26,490.1,-3.81,-0.79,5.26,0,28.5
662423,732.69,742.75,494.26,490.1,2.23,5.26,5.26,20.89,28.5
662524,736.27,739.14,494.26,486.69,-15.91,2.23,5.26,0,28.5
662625,732.69,739.14,494.26,490.1,2.23,5.26,2.23,0,28.5
662726,732.69,739.14,497.64,486.69,-6.84,-0.79,5.26,0,28.5
662827,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,28.5
662928,732.69,742.75,497.64,490.1,2.23,2.23,8.28,0,28.5
663029,732.69,739.14,494.26,490.1,-0.79,-0.79,5.26,0,28.5
663130,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,28.5
663231,732.69,742.75,494.26,493.52,-0.79,2.23,5.26,0,28.5
663332,732.69,739.14,494.26,490.1,2.23,2.23,11.3,0,28.5
663433,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.5
663534,732.69,742.75,494.26,490.1,-0.79,2.23,5.26,0,28.5
663635,732.69,742.75,494.26,490.1,-0.79,-0.79,8.28,0,28.5
663736,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,28.5
663837,732.69,739.14,494.26,490.1,2.23,-0.79,5.26,0,28.5
663938,732.69,742.75,494.26,490.1,8.28,5.26,2.23,0,28.5
664039,732.69,742.75,494.26,490.1,2.23,2.23,5.26,0,28.5
664140,732.69,739.14,494.26,490.1,-0.79,5.26,8.28,0,28.5
664241,732.69,739.14,494.26,490.1,-3.81,5.26,5.26,0,28.5
664342,732.69,739.14,494.26,486.69,-0.79,-0.79,-0.79,0,28.5
664443,732.69,739.14,494.26,490.1,-3.81,5.26,5.26,0,28.5
664544,732.69,742.75,494.26,493.52,-0.79,-6.84,5.26,0,28.5
664645,732.69,739.14,490.88,490.1,-0.79,2.23,5.26,0,28.5
664746,729.1,742.75,494.26,486.69,-0.79,2.23,2.23,0,28.5
664847,732.69,742.75,494.26,490.1,-0.79,2.23,2.23,0,28.5
664948,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.5
665049,732.69,742.75,494.26,490.1,2.23,5.26,5.26,0,28.5
665150,732.69,742.75,494.26,490.1,-0.79,2.23,8.28,0,28.5
665251,732.69,742.75,494.26,490.1,2.23,2.23,5.26,0,28.5
665352,729.1,739.14,494.26,490.1,-0.79,5.26,5.26,0,28.5
665453,732.69,739.14,494.26,490.1,2.23,2.23,2.23,0,28.5
665554,732.69,742.75,494.26,490.1,5.26,-0.79,5.26,0,28.5
665655,732.69,739.14,494.26,490.1,-0.79,5.26,26.42,0,28.5
665756,732.69,739.14,490.88,490.1,2.23,2.23,5.26,0,28.5
665857,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.5
665958,732.69,739.14,494.26,493.52,2.23,2.23,5.26,0,28.5
666059,732.69,739.14,494.26,490.1,-0.79,2.23,8.28,0,28.5
666160,729.1,739.14,494.26,486.69,-0.79,2.23,5.26,0,28.5
666261,732.69,739.14,494.26,490.1,-0.79,2.23,5.26,0,28.5
666362,732.69,739.14,494.26,486.69,2.23,5.26,2.23,0,28.5
666463,729.1,739.14,494.26,490.1,2.23,2.23,5.26,0,28.5
666564,732.69,739.14,497.64,490.1,-0.79,2.23,5.26,0,28.5
666665,732.69,739.14,494.26,493.52,2.23,2.23,5.26,21.29,28.5
666766,732.69,739.14,494.26,490.1,-0.79,2.23,8.28,0,28.5
666867,732.69,739.14,494.26,490.1,2.23,5.26,8.28,0,28.5
666968,732.69,742.75,494.26,490.1,2.23,2.23,8.28,0,28.5
667069,732.69,735.53,494.26,490.1,-0.79,5.26,5.26,0,28.5
667170,732.69,742.75,490.88,493.52,-0.79,2.23,5.26,0,28.5
667271,732.69,739.14,494.26,490.1,2.23,8.28,5.26,0,28.5
667372,732.69,739.14,494.26,490.1,2.23,-0.79,5.26,0,28.5
667473,736.27,739.14,497.64,490.1,-6.84,2.23,5.26,0,28.5
667574,732.69,742.75,494.26,490.1,-0.79,2.23,2.23,0,28.5
667675,729.1,739.14,494.26,490.1,2.23,5.26,5.26,0,28.5
667776,732.69,742.75,494.26,490.1,-0.79,2.23,11.3,0,28.5
667877,732.69,742.75,497.64,490.1,-0.79,2.23,2.23,0,28.5
667978,729.1,742.75,494.26,493.52,-0.79,5.26,5.26,0,28.5
668079,732.69,742.75,494.26,490.1,2.23,2.23,5.26,0,28.5
668180,732.69,742.75,494.26,490.1,-0.79,5.26,5.26,0,28.5
668281,732.69,739.14,490.88,490.1,-0.79,-0.79,-0.79,0,28.5
668382,732.69,742.75,494.26,493.52,-0.79,2.23,8.28,0,28.5
668483,732.69,739.14,497.64,490.1,-0.79,5.26,5.26,0,28.5
668584,732.69,742.75,494.26,486.69,2.23,-0.79,5.26,0,28.5
668685,732.69,742.75,494.26,490.1,2.23,-0.79,11.3,0,28.5
668786,732.69,742.75,494.26,490.1,-0.79,2.23,5.26,0,28.5
668887,732.69,739.14,494.26,490.1,2.23,-0.79,5.26,0,28.5
668988,729.1,739.14,497.64,493.52,-0.79,2.23,5.26,0,28.5
669089,729.1,739.14,494.26,490.1,-0.79,5.26,5.26,0,28.5
669190,732.69,742.75,497.64,490.1,-0.79,-0.79,8.28,0,28.5
669291,729.1,742.75,494.26,493.52,-0.79,2.23,8.28,0,28.5
669392,729.1,739.14,494.26,490.1,-0.79,2.23,8.28,0,28.5
669493,732.69,742.75,497.64,493.52,-0.79,5.26,2.23,0,28.5
669594,732.69,739.14,494.26,493.52,2.23,-0.79,5.26,0,28.5
669695,732.69,739.14,494.26,490.1,2.23,5.26,5.26,0,28.5
669796,732.69,739.14,497.64,486.69,-0.79,2.23,5.26,0,28.5
669897,732.69,739.14,494.26,490.1,-0.79,5.26,5.26,0,28.5
669998,732.69,739.14,494.26,490.1,2.23,2.23,2.23,0,28.5
670099,732.69,739.14,494.26,490.1,2.23,2.23,5.26,0,28.5
670200,732.69,739.14,494.26,490.1,-0.79,8.28,8.28,0,28.5
670301,732.69,742.75,490.88,490.1,-0.79,5.26,8.28,0,28.5
670402,732.69,742.75,490.88,493.52,-0.79,2.23,5.26,0,28.5
670503,732.69,739.14,494.26,493.52,2.23,-0.79,2.23,0,28.5
